Gene Systematic Name,Gene Standard Name,WT_1.rpkm,WT_2.rpkm,WT_3.rpkm,r0_1.rpkm,r0_2.rpkm,r0_3.rpkm,log2 (r0/WT),P value (r0/WT),FDR (r0/WT)
YPR016W-A,-,119.0447937,108.3774979,110.0689655,76.77852573,78.5212974,86.27037185,-0.571126502,2.96E-07,1.23E-06
YPR016C,TIF6,417.8325571,411.0637613,410.0615058,339.847294,330.0369216,323.4086867,-0.40447685,8.35E-11,7.40E-10
YPR015C,-,2.066333208,3.631078275,4.316970546,8.043758114,8.728497466,6.579174572,1.152231593,2.36E-05,6.95E-05
YPR014C,-,4.658642141,6.500989339,5.136758892,7.41887112,9.456044008,10.38313369,0.646043393,0.012223177,0.022333939
YPR013C,CMR3,16.4540588,18.48988582,19.17145201,15.39765704,13.43745162,13.13517721,-0.449578594,0.000160135,0.000411364
YPR012W,-,10.78843443,9.036233547,10.8460358,6.045006098,5.953248692,11.13351142,-0.509462376,0.062036218,0.097072922
YPR011C,-,29.28053687,33.69410716,30.46669325,54.90418383,59.92188561,56.88269831,0.791817354,3.86E-11,3.71E-10
YPR010C-A,-,187.6892018,199.1855638,204.1000595,131.2511598,125.5437757,142.1534311,-0.65466206,2.03E-09,1.29E-08
YPR010C,RPA135,307.2777307,308.5650154,310.235447,259.1721053,247.5726813,231.8439917,-0.411863308,3.49E-11,3.40E-10
YPR009W,SUT2,53.74164364,49.32803558,49.7494747,37.3037551,37.51825358,39.30482046,-0.508687557,9.54E-08,4.31E-07
YPR008W,HAA1,57.16317956,61.35492736,61.06149514,70.27863205,70.70613034,69.11560151,0.141488986,0.001413645,0.003090072
YPR007C,REC8,1.069338215,1.12787056,0.786056311,2.529848367,2.724565603,2.923047075,1.35218063,7.41E-07,2.81E-06
YPR006C,ICL2,11.23795253,10.34590317,11.30706522,18.20848191,19.27858071,19.43232312,0.706380069,4.81E-09,2.81E-08
YPR005C,HAL1,10.60557961,12.65917698,15.22240236,27.76604496,29.16082834,28.42917088,1.070468051,1.10E-09,7.40E-09
YPR004C,AIM45,117.1874146,110.0876069,110.595085,142.5394916,139.5035023,150.7725599,0.270036594,3.60E-06,1.22E-05
YPR003C,-,15.8968653,17.43483381,15.59827238,17.73468676,20.47935072,20.96273159,0.186218851,0.012963571,0.023596016
YPR002W,PDH1,11.32055257,10.50199223,11.5620217,64.36703785,69.87358568,68.04266331,2.514977472,4.47E-21,1.77E-18
YPR002C-A,-,172.8601426,162.5247335,179.7865612,244.090019,338.202655,325.8326238,0.734700696,7.79E-08,3.58E-07
YPR001W,CIT3,4.042893806,3.535027285,5.129542004,5.213352282,6.869394309,7.303829446,0.53046373,0.002686699,0.005583382
YPL283W-B,-,0,0,0.369430192,0,0,0,-2.645974962,0.176802607,0.242801191
YPL283W-A,-,0,0,0,0,0,0,0,1,1
YPL283C,YRF1-7,0,0,0.03197756,0,0,0,-2.645974962,0.176802607,0.242801191
YPL282C,PAU22,0,0,0,0,0,0,0,1,1
YPL281C,ERR2,0,0,0,0.069006919,0,0.074503895,2.680691675,0.144444098,0.204878312
YPL280W,HSP32,0.113323891,0,0,0,0,0.13711221,0.030276741,0.985546008,1
YPL279C,FEX2,9.898962444,10.42514839,7.830249767,7.154329026,7.551513005,6.509183353,-0.495942181,0.000942849,0.002133612
YPL278C,-,2.937445018,3.409026313,5.888936719,5.685896825,5.01015979,5.169537564,0.30657631,0.333270209,0.420258982
YPL277C,-,3.758266093,3.473509786,3.47362794,6.069780713,5.587948026,5.750845707,0.612877959,0.000154202,0.000396981
YPL276W,-,2.955735461,2.358299024,3.666468135,3.105311352,2.888277048,3.129163577,-0.053827259,0.85920845,0.91438462
YPL275W,FDH2,2.845051274,1.788051451,2.133186571,2.168040162,2.372368208,2.6161241,-0.009039958,0.974109283,1
YPL274W,SAM3,206.9159342,210.8030557,211.3096717,176.5696934,175.464468,189.0255038,-0.303451508,2.26E-08,1.14E-07
YPL273W,SAM4,304.1279522,304.8271211,306.5137369,257.0981888,251.2883723,248.8494074,-0.359308587,3.78E-10,2.88E-09
YPL272C,PBI1,4.842299238,5.470945554,5.511499076,6.00999641,4.830150831,4.913805132,-0.091232625,0.484859733,0.57690941
YPL271W,ATP15,404.1381787,378.7848638,425.7888198,384.2896734,409.1939764,405.0599364,-0.096038171,0.071837814,0.110469629
YPL270W,MDL2,42.89587463,46.64050778,44.1860465,48.50063032,45.18349962,50.88847027,0.024592918,0.607054447,0.692693353
YPL269W,KAR9,13.42281958,13.14009904,14.43154701,12.27745425,12.33465954,11.99062216,-0.246401758,0.002470544,0.005171886
YPL268W,PLC1,26.69207484,24.62848196,24.64587706,19.73312335,19.2587215,18.15428695,-0.495830352,1.22E-08,6.52E-08
YPL267W,ACM1,27.74168854,27.49448401,27.61490683,31.52038894,27.17547782,25.79537702,-0.056282043,0.538716254,0.629468375
YPL266W,DIM1,162.4183585,168.9593015,158.8572986,143.6399568,132.2788635,126.8481357,-0.369280391,3.95E-08,1.92E-07
YPL265W,DIP5,86.53777044,86.41496319,83.06446775,116.4333687,105.341329,100.5237376,0.246252172,2.04E-05,6.10E-05
YPL264C,-,10.89509974,12.86866691,11.67722918,15.96632967,19.13877895,15.48670787,0.431926358,0.000452983,0.001079944
YPL263C,KEL3,107.387944,112.2384509,108.2376634,82.46983013,77.61137098,73.52368854,-0.574213923,4.37E-12,5.20E-11
YPL262W,FUM1,168.9967439,169.6914304,165.7241931,207.1867121,215.5871416,215.6828331,0.254107008,2.47E-07,1.03E-06
YPL261C,-,24.09067883,24.68552586,24.54200084,28.4643491,33.29837591,32.31588349,0.274510689,0.032862127,0.054906334
YPL260W,-,84.04034068,88.9567744,91.26465027,125.8281161,125.5898207,125.0920392,0.425814872,2.34E-10,1.88E-09
YPL259C,APM1,57.34188889,52.74845691,54.48008768,54.60824836,53.98084627,50.80007364,-0.130898291,0.013625375,0.024687116
YPL258C,THI21,7.426820804,5.661758026,7.057655953,8.487100953,8.861568855,9.340520884,0.321027161,0.008798574,0.016560655
YPL257W-B,-,0,0,0,0,0,0,0,1,1
YPL257W-A,-,0,0,0,0,0,0,0,1,1
YPL257W,-,10.56599248,10.23924438,7.511429851,11.37333622,10.57843875,10.26079927,0.092083678,0.556920485,0.646459583
YPL256C,CLN2,128.4831408,129.0319821,123.0415671,131.4733469,121.9755721,116.9039793,-0.125085447,0.005771835,0.011271607
YPL255W,BBP1,21.03185728,22.98613099,19.64631673,17.85312682,16.38685683,18.8525736,-0.354170974,0.000368514,0.000891994
YPL254W,HFI1,44.01416501,47.60892669,48.10562816,42.52519627,42.19758985,42.64273835,-0.218739847,0.000213783,0.00053869
YPL253C,VIK1,15.35853513,16.96217211,14.18115942,16.69839647,16.13869373,15.76240268,-0.024905338,0.729020396,0.800369906
YPL252C,YAH1,122.6950563,124.0073111,113.9713496,206.1591675,202.8004564,192.4009248,0.650880029,9.70E-12,1.06E-10
YPL251W,-,118.0318817,117.4802914,115.4231597,203.7945125,202.9114715,190.6266977,0.682152255,4.51E-11,4.27E-10
YPL250W-A,-,3643.063262,3631.549959,3648.929347,2799.278605,2835.854819,2843.464423,-0.451146448,2.15E-13,3.84E-12
YPL250C,ICY2,80.51951975,83.70968429,85.52713423,107.883503,102.1901935,101.4710416,0.234073985,0.000638286,0.001490311
YPL249C-A,RPL36B,3487.548358,3475.371209,3489.7839,2681.947755,2716.619975,2728.869642,-0.44861671,2.46E-13,4.31E-12
YPL249C,GYP5,24.95202153,24.08849929,27.21379645,29.17812999,29.49463341,28.58552112,0.111406915,0.036190253,0.05996088
YPL248C,GAL4,7.09443534,7.747462729,7.451641525,8.293035577,8.032160933,8.842649324,0.086528724,0.287403326,0.373462436
YPL247C,-,20.89744456,24.05935834,26.67441088,32.64764744,34.2823052,36.43155141,0.44571688,3.28E-06,1.12E-05
YPL246C,RBD2,160.9035515,150.0510002,148.1302694,146.9878859,146.3349776,161.9227421,-0.100200369,0.04846541,0.07785494
YPL245W,-,46.82891869,44.12311689,45.68714763,26.70431265,24.46719792,27.82745028,-0.879121496,1.89E-12,2.48E-11
YPL244C,HUT1,61.24023074,68.23914299,63.93913042,66.40616993,63.74937141,60.08257023,-0.108916347,0.049620957,0.079460435
YPL243W,SRP68,121.9093091,119.4938022,127.2834782,106.2913572,103.6416499,98.82271096,-0.340508119,1.36E-08,7.24E-08
YPL242C,IQG1,38.54557623,35.63859351,39.14194373,46.4083523,42.97689317,41.46709483,0.12273219,0.011408394,0.021001346
YPL241C,CIN2,20.55417341,22.74406431,21.66866009,17.52827047,19.12490363,23.41305663,-0.2047162,0.058151039,0.091739416
YPL240C,HSP82,77.79828773,81.02328497,88.5053276,191.8225174,208.9040617,212.1125882,1.224905975,1.71E-17,1.93E-15
YPL239W,YAR1,205.570666,200.5519873,202.6995457,176.8389844,161.4024777,165.7611577,-0.35883329,3.95E-08,1.92E-07
YPL238C,-,649.7957046,652.1548023,662.0387959,539.8655446,531.5436962,537.1845429,-0.373607577,3.18E-10,2.47E-09
YPL237W,SUI3,553.1901781,542.489965,547.7823046,454.5379585,461.989676,445.2196445,-0.356705888,1.34E-10,1.14E-09
YPL236C,ENV7,13.44859635,12.91622235,12.71042287,16.23042733,13.78670911,15.10938984,0.118640567,0.221121673,0.296688578
YPL235W,RVB2,154.8551764,150.0471598,156.3824613,132.9389053,130.8544523,124.723308,-0.332571308,1.24E-08,6.62E-08
YPL234C,VMA11,312.3742151,312.6895613,299.9146245,319.2862312,331.5578674,317.0316819,-0.020294422,0.595676398,0.682771435
YPL233W,NSL1,41.26451879,36.49386232,41.93628531,37.60718079,39.9017027,44.81357765,-0.055351334,0.501786556,0.593777981
YPL232W,SSO1,188.6122343,174.3857087,181.398476,213.6525351,214.8534045,205.1038455,0.133714705,0.002779829,0.005760122
YPL231W,FAS2,674.5771482,682.0299938,662.8455231,629.0744561,608.0235214,616.4435673,-0.209367134,1.06E-07,4.76E-07
YPL230W,USV1,7.706024594,5.945727211,7.814108251,16.11487595,21.8732954,26.38920348,1.497587536,2.74E-09,1.69E-08
YPL229W,-,26.97108608,28.14885346,29.16446124,40.88409921,42.37255912,46.97848479,0.540535442,1.54E-06,5.57E-06
YPL228W,CET1,34.71914353,37.27233887,36.44395256,36.05021818,37.26192476,33.04803122,-0.110993386,0.049475428,0.079245201
YPL227C,ALG5,78.49793709,77.87531176,81.49409473,59.27714935,61.17629439,56.30359402,-0.511562496,8.88E-10,6.15E-09
YPL226W,NEW1,240.4414867,244.9854555,246.484472,209.3784067,202.1662027,191.3525167,-0.365141578,1.20E-10,1.04E-09
YPL225W,-,268.2430466,274.9448401,283.8367346,287.6518208,296.9987126,299.0221416,0.01047053,0.79046803,0.855020519
YPL224C,MMT2,25.97009732,26.26707491,23.23944419,25.48873705,28.6342397,29.20122546,0.053729417,0.43745803,0.528449894
YPL223C,GRE1,5.745320111,5.485165232,5.279135579,7.332699705,9.481752107,7.916810301,0.499778777,0.015003975,0.026897693
YPL222W,FMP40,12.13503147,12.95445223,12.08556824,19.78445392,20.11537546,19.22914163,0.583443064,8.83E-09,4.84E-08
YPL222C-A,-,17.76144693,17.76467276,18.49628844,28.01344289,28.11256327,29.05106743,0.570161018,0.0006665,0.001552118
YPL221W,FLC1,92.83624465,93.56657619,96.22144342,135.0229007,140.8814726,142.0796778,0.479237938,6.98E-12,7.96E-11
YPL220W,RPL1A,694.4436062,671.6142706,684.9549261,482.4913124,490.5513333,490.0893534,-0.572934798,4.15E-14,9.60E-13
YPL219W,PCL8,12.58285963,13.10844819,12.72810653,14.03961863,14.540981,16.21706479,0.132544505,0.1216758,0.175874594
YPL218W,SAR1,412.7564639,404.2160619,432.2294559,381.6899138,402.9958022,388.6879888,-0.175000109,0.000108147,0.000285529
YPL217C,BMS1,157.316149,161.5974152,158.1398355,126.2865083,116.1067858,108.9226804,-0.526775534,8.97E-12,9.92E-11
YPL216W,-,9.976612076,10.56539015,11.1083606,13.67388052,14.2219495,13.19509231,0.294195364,7.38E-05,0.000201124
YPL215W,CBP3,60.28358823,57.93705776,61.42546583,118.0215476,115.0439717,114.6029552,0.867590414,9.37E-15,2.67E-13
YPL214C,THI6,22.13523516,21.88359319,22.20814916,25.92313151,26.13792851,26.48014395,0.160109075,0.009858432,0.018375931
YPL213W,LEA1,30.46942779,29.92087143,31.48117154,39.45694357,34.69960738,38.36732364,0.205266799,0.012613912,0.023012477
YPL212C,PUS1,150.6916644,150.1655641,151.9696849,131.4372886,126.2228299,123.4055171,-0.334305212,4.56E-09,2.68E-08
YPL211W,NIP7,237.7012202,236.4777868,225.6579073,202.4412756,216.4049513,190.9551195,-0.283096981,3.67E-06,1.24E-05
YPL210C,SRP72,141.5035296,143.4184283,146.8862511,132.3582848,130.2563384,130.0217329,-0.222546892,1.02E-06,3.80E-06
YPL209C,IPL1,8.794919373,8.564608539,8.727788278,9.116789088,7.792069166,7.271418157,-0.193114864,0.117842833,0.170958475
YPL208W,RKM1,32.42072333,30.4764797,31.77605717,25.92934979,28.54580482,30.67697864,-0.239993143,0.000746681,0.001721957
YPL207W,TYW1,131.4300027,136.1832128,141.1783627,113.9681174,108.1865721,102.0828296,-0.418993949,4.58E-10,3.41E-09
YPL206C,PGC1,53.69088875,53.71130253,56.52281933,94.14815398,98.65588972,91.10808255,0.709036011,2.81E-12,3.53E-11
YPL205C,-,84.1966948,81.52931557,81.7179584,75.95681575,82.13757615,74.91334218,-0.170369639,0.021641872,0.037559664
YPL204W,HRR25,164.4963816,163.6751143,168.0411067,167.2451687,159.9860419,159.0762006,-0.114516254,0.002893263,0.005970863
YPL203W,TPK2,30.15664743,33.99321634,35.67134542,47.59847321,50.46979862,50.27663609,0.488052515,9.68E-08,4.37E-07
YPL202C,AFT2,50.12611921,49.60476011,48.99468251,64.43657579,60.53976454,61.03959372,0.236426414,5.82E-05,0.000160698
YPL201C,YIG1,1.984885123,2.465101777,2.510446075,1.570131454,1.764641417,1.41267125,-0.625050843,0.007853512,0.014955672
YPL200W,CSM4,2.920436072,3.03655553,2.083633342,1.925161178,1.074365475,1.039258149,-1.076050259,0.009403912,0.017593141
YPL199C,-,134.2958643,128.4712185,135.368573,106.2265594,103.7015301,109.9491999,-0.402049639,1.72E-08,8.98E-08
YPL198W,RPL7B,458.9488076,441.0648549,432.6133096,375.6539504,374.1839543,387.4634342,-0.315047148,1.55E-08,8.16E-08
YPL197C,-,314.076343,278.2898013,301.0548204,236.7627388,242.4199296,270.2839334,-0.340775404,2.90E-06,9.99E-06
YPL196W,OXR1,22.3446589,21.16907721,23.44398603,42.13854616,37.75701928,45.97162214,0.821988158,2.66E-09,1.64E-08
YPL195W,APL5,69.23445998,69.26543363,69.96504962,63.4952409,60.20246667,58.72488013,-0.277846872,2.50E-07,1.04E-06
YPL194W,DDC1,16.14745284,15.72712302,15.62153344,17.10943814,15.0881457,15.22504711,-0.088715624,0.213102106,0.287063442
YPL193W,RSA1,50.69434504,52.83235664,54.18438424,49.68931714,50.19049253,44.50691037,-0.209687422,0.000869273,0.001980625
YPL192C,PRM3,29.99023751,26.09020597,29.73913043,23.68379255,24.3362488,22.16101668,-0.371084395,0.003161923,0.006470954
YPL191C,-,10.75854957,13.13270546,13.09839817,14.31711971,13.2386032,16.4519459,0.160869844,0.147915402,0.209052986
YPL190C,NAB3,102.1408129,107.3603262,109.957009,106.0322676,103.3828136,104.4409142,-0.110754771,0.004182235,0.008388012
YPL189W,GUP2,3.183472455,3.082739935,2.388880969,3.418896892,3.318204189,4.012217935,0.213244937,0.180831632,0.247380728
YPL189C-A,COA2,70.75024029,61.41568028,66.80529299,147.6208011,153.6005268,187.2833555,1.205456055,5.83E-11,5.37E-10
YPL188W,POS5,46.20829446,47.48246028,43.28297537,50.03517096,47.68974588,45.76442125,-0.019598983,0.715992897,0.789686641
YPL187W,MF(ALPHA)1,1.137334955,1.4359615,0.537454164,2.184941963,1.862880698,2.358990786,0.910223515,0.038341266,0.063084706
YPL186C,UIP4,2.741323503,3.212996552,3.412687098,8.522467614,8.111165795,9.629323045,1.396999613,2.92E-08,1.46E-07
YPL185W,-,2.860569736,3.009717286,4.055335968,6.640347608,5.324349103,7.169306594,0.857018066,0.003645597,0.007394969
YPL184C,MRN1,77.43737602,80.06142571,76.21561812,82.88462684,79.47646352,77.56256519,-0.048085193,0.224337961,0.300494795
YPL183W-A,RTC6,92.39031614,92.69929242,95.54486585,155.9482956,164.1893323,164.2049987,0.702126929,2.13E-10,1.73E-09
YPL183C,RTT10,90.72818009,91.83733788,92.15024439,83.13373771,78.70963226,75.6924302,-0.29506895,5.88E-08,2.78E-07
YPL182C,-,54.36359538,62.48925516,61.10461955,60.68619403,61.93549094,59.40172241,-0.051351446,0.509345678,0.600429661
YPL181W,CTI6,63.25171863,67.38917285,68.33547722,66.82891357,73.80240968,65.45850468,-0.032247006,0.503530409,0.595242051
YPL180W,TCO89,28.15107109,29.99484248,29.21869565,31.39625042,29.3073472,30.2668347,-0.028041687,0.557207104,0.646686942
YPL179W,PPQ1,138.7784975,133.8240694,145.5054545,157.1701585,162.5928432,154.5010293,0.097321996,0.01569233,0.027983869
YPL178W,CBC2,143.5016637,137.2431083,141.0118577,133.6264506,136.3930103,137.2447295,-0.136185483,0.004995606,0.009858401
YPL177C,CUP9,53.67861106,55.73172909,47.95071519,44.50069636,43.03877764,48.89591108,-0.297528458,0.000195804,0.000496547
YPL176C,TRE1,44.82566985,46.31586367,47.71916592,56.4791705,58.91446613,57.60671547,0.232503256,8.35E-06,2.65E-05
YPL175W,SPT14,42.98702903,45.19492466,41.16210768,46.70534513,53.55660507,50.20970418,0.132375697,0.028452128,0.048204914
YPL174C,NIP100,15.45638765,16.24485381,16.3240106,16.20812912,15.33412542,14.607736,-0.141563276,0.023694753,0.040808844
YPL173W,MRPL40,63.35490018,67.45806611,70.35599649,146.3581174,146.7890887,137.101167,1.013334208,1.46E-15,5.85E-14
YPL172C,COX10,35.00998431,35.40935638,32.56531129,77.88004617,84.0340984,76.89477777,1.127169526,1.13E-15,4.73E-14
YPL171C,OYE3,2.017786988,2.44380037,2.373197441,4.220951889,5.117748425,5.615104003,1.039136765,1.08E-05,3.34E-05
YPL170W,DAP1,64.87163188,67.3389818,77.5549872,138.6795517,146.0750836,151.4328181,0.97343231,1.27E-12,1.75E-11
YPL169C,MEX67,87.79088519,85.94548683,89.96086955,86.09096185,85.27477524,83.92044194,-0.131797804,0.001695638,0.003659333
YPL168W,-,14.26776711,14.99411823,16.56007263,17.60204792,18.71996672,17.03563532,0.139203731,0.100485298,0.148436615
YPL167C,REV3,7.078790034,8.165632973,8.43761375,9.700126064,9.190286463,8.434632947,0.124653205,0.084503966,0.127390577
YPL166W,ATG29,12.22521191,10.0248901,11.39536773,8.898022995,13.39944604,12.8090995,-0.021655594,0.888835116,0.939599323
YPL165C,SET6,11.10574133,10.90579911,11.37084399,13.33457228,14.13144891,17.01437873,0.323931333,0.005395807,0.010595348
YPL164C,MLH3,11.41374173,12.24400071,11.25601166,12.28419535,12.56427409,12.89812257,0.024682289,0.72851763,0.800033385
YPL163C,SVS1,224.9657256,203.8674094,218.6566716,264.0347491,235.8870251,225.9283506,0.07966519,0.120352776,0.174244999
YPL162C,-,36.81454815,39.92159309,39.39892097,32.4312371,31.19058114,27.27331987,-0.435379173,6.82E-06,2.20E-05
YPL161C,BEM4,22.41918354,22.93461538,21.29584419,24.88559293,24.21050401,24.24290925,0.050659163,0.367535135,0.456599611
YPL160W,CDC60,353.8873485,353.3910174,355.588411,267.4541195,256.2855676,244.9098036,-0.553115063,3.68E-14,8.64E-13
YPL159C,PET20,56.38443586,57.2462447,59.12701129,89.12814109,82.12410214,77.72750809,0.443296234,1.19E-07,5.29E-07
YPL158C,AIM44,58.56172577,57.61209553,56.65715758,71.71973638,65.4107862,63.33066634,0.128170826,0.007550917,0.014417961
YPL157W,TGS1,56.67342138,58.25136368,60.13703906,61.21525163,59.69471504,55.55821443,-0.071831726,0.182209274,0.249075848
YPL156C,PRM4,16.08801626,19.79443537,20.45217391,22.90739153,21.70092603,27.1366712,0.260076188,0.019921268,0.034802392
YPL155C,KIP2,23.65215469,22.96410032,22.92478937,29.07075068,26.99919442,28.38630002,0.193137884,0.001299141,0.002863494
YPL154C,PEP4,235.1001814,229.4976149,236.3015635,430.0738944,431.7978929,422.0550211,0.787867755,5.39E-17,4.62E-15
YPL153C,RAD53,14.66675849,14.46714713,13.06061568,11.91351567,12.03846991,11.27456018,-0.346913741,4.62E-05,0.000129731
YPL152W-A,-,0.817305639,0.802591276,2.703557312,0,1.703791713,0,-1.142267604,0.335956019,0.423196498
YPL152W,RRD2,22.46338367,19.55058694,22.94634855,25.34187793,31.63642217,31.17832344,0.357593554,0.000573485,0.001346065
YPL151C,PRP46,34.42990413,37.61880261,38.16083108,40.45606957,40.8005343,39.78013482,0.051060346,0.345902974,0.434114934
YPL150W,-,21.46922373,20.52480374,22.68350525,25.73483749,25.24520648,24.49261849,0.139131444,0.012151091,0.022219315
YPL149W,ATG5,32.18244847,31.78261454,31.55372144,30.9422346,30.01849976,32.63270587,-0.117582469,0.096812871,0.143607102
YPL148C,PPT2,10.69543069,13.24275606,12.64767616,14.7651011,16.31821201,16.69144151,0.298923671,0.03567793,0.059222926
YPL147W,PXA1,6.162165476,5.595102446,5.565417061,6.003364265,5.906543143,6.369184844,-0.011425788,0.902581211,0.951589541
YPL146C,NOP53,185.6036581,192.1942097,196.8260869,164.1166129,153.5710419,135.3971042,-0.426854671,1.59E-08,8.36E-08
YPL145C,KES1,268.7188208,261.5672645,262.6614692,240.6885187,251.3327783,251.3843618,-0.178815008,2.50E-05,7.35E-05
YPL144W,POC4,30.77238009,27.01877746,32.13422818,39.96195306,40.56510807,42.92624397,0.372801509,0.000773939,0.001779635
YPL143W,RPL33A,2075.524967,2036.196362,2093.028985,1392.590294,1425.411078,1409.853756,-0.638913452,1.19E-15,4.89E-14
YPL142C,-,2131.479133,2098.602041,2154.403609,1430.271254,1469.544463,1437.994049,-0.642994077,1.00E-15,4.26E-14
YPL141C,FRK1,35.66038517,31.56241167,30.87237674,34.69247149,34.76738482,32.82111642,-0.025906275,0.631209634,0.713175813
YPL140C,MKK2,28.83299537,28.94077656,27.1582197,35.76926685,37.31707116,37.13820767,0.288926037,2.74E-05,7.99E-05
YPL139C,UME1,42.24105021,41.25075424,41.28642836,40.8464078,41.28461026,37.3046334,-0.146959065,0.010674139,0.01977741
YPL138C,SPP1,26.66632804,24.0165237,24.53058216,33.64028817,30.81263996,34.01544765,0.299823654,0.000341152,0.000831127
YPL137C,GIP3,48.40855857,47.24666923,48.09029314,64.02404657,64.34849054,59.00463419,0.297566432,1.33E-07,5.84E-07
YPL136W,-,51.74940093,45.86515514,46.18027571,55.78115383,49.59696121,49.34701864,0.018846711,0.833676015,0.892410288
YPL135W,ISU1,252.48836,250.97416,255.6490309,607.4138658,579.52525,595.6451735,1.145806181,7.06E-19,1.44E-16
YPL135C-A,-,299.4720592,289.5140463,299.4422788,696.2179437,665.007531,689.2252534,1.120555825,1.12E-16,7.40E-15
YPL134C,ODC1,19.77301487,19.24670656,17.97735216,22.64447622,24.85837588,25.7074371,0.272356327,0.003835965,0.007741457
